time,temperature_2m,apparent_temperature,precipitation,rain,snowfall,cloudcover,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,windgusts_10m,shortwave_radiation,weathercode,city
2026-01-22 13:00:00,7.4,4.4,0.1,0.1,0.0,88,80,976.8,11.3,153,24.1,170.0,3,lyon
2026-01-22 14:00:00,7.8,4.3,0.0,0.0,0.0,76,76,976.7,13.8,160,32.0,208.0,2,lyon
2026-01-22 15:00:00,7.6,4.1,0.0,0.0,0.0,88,75,976.9,13.6,169,32.4,167.0,3,lyon
2026-01-22 16:00:00,6.9,3.7,0.0,0.0,0.0,92,78,976.9,11.6,164,31.0,63.0,3,lyon
2026-01-22 17:00:00,6.1,3.3,0.0,0.0,0.0,82,81,977.2,8.0,162,24.1,5.0,3,lyon
2026-01-22 18:00:00,5.5,3.1,0.0,0.0,0.0,100,84,977.5,5.5,148,15.1,0.0,3,lyon
2026-01-22 19:00:00,5.3,3.1,0.0,0.0,0.0,100,84,977.7,4.2,149,9.4,0.0,3,lyon
2026-01-22 20:00:00,5.1,2.9,0.0,0.0,0.0,99,84,977.6,3.5,156,6.8,0.0,3,lyon
2026-01-22 21:00:00,5.0,2.8,0.0,0.0,0.0,100,85,977.3,3.4,148,5.8,0.0,3,lyon
2026-01-22 22:00:00,4.8,2.8,0.0,0.0,0.0,100,87,976.8,2.3,141,4.7,0.0,3,lyon
2026-01-22 23:00:00,4.6,2.6,0.0,0.0,0.0,51,88,976.5,1.9,158,4.3,0.0,2,lyon
2026-01-23 00:00:00,4.1,2.1,0.0,0.0,0.0,25,89,976.0,2.1,149,4.7,0.0,1,lyon
2026-01-23 01:00:00,3.7,1.6,0.0,0.0,0.0,25,90,975.6,2.3,162,5.0,0.0,1,lyon
2026-01-23 02:00:00,3.6,1.5,0.0,0.0,0.0,47,90,975.5,1.8,169,4.7,0.0,2,lyon
2026-01-23 03:00:00,3.4,1.4,0.0,0.0,0.0,3,90,975.1,1.6,153,4.7,0.0,1,lyon
2026-01-23 04:00:00,2.8,0.5,0.0,0.0,0.0,21,91,974.4,2.7,157,4.7,0.0,1,lyon
2026-01-23 05:00:00,2.6,0.3,0.0,0.0,0.0,94,91,973.8,3.1,159,6.1,0.0,3,lyon
2026-01-23 06:00:00,2.6,0.3,0.0,0.0,0.0,100,91,973.8,2.8,130,6.5,0.0,3,lyon
2026-01-23 07:00:00,2.7,0.4,0.0,0.0,0.0,100,92,974.0,2.6,124,4.7,0.0,3,lyon
2026-01-23 08:00:00,3.0,0.9,0.0,0.0,0.0,100,92,973.9,1.8,90,3.6,16.0,3,lyon
2026-01-23 09:00:00,4.5,2.4,0.0,0.0,0.0,100,90,974.0,2.8,130,6.8,86.0,3,lyon
2026-01-23 10:00:00,6.4,4.0,0.0,0.0,0.0,100,85,973.9,6.8,155,14.4,141.0,3,lyon
2026-01-23 11:00:00,7.9,4.9,0.1,0.1,0.0,100,79,974.0,11.0,169,24.8,139.0,61,lyon
2026-01-23 12:00:00,8.1,5.0,0.2,0.2,0.0,100,76,973.6,11.8,168,26.3,88.0,61,lyon
2026-01-23 13:00:00,8.4,5.5,0.7,0.7,0.0,100,78,973.5,10.7,168,25.6,80.0,61,lyon
2026-01-23 14:00:00,8.2,6.0,0.7,0.7,0.0,100,84,973.4,7.3,169,21.6,73.0,61,lyon
2026-01-23 15:00:00,7.8,6.1,0.7,0.7,0.0,100,87,973.3,4.4,171,19.1,55.0,61,lyon
2026-01-23 16:00:00,7.1,5.5,3.5,3.5,0.0,100,85,973.6,2.2,189,20.2,25.0,63,lyon
2026-01-23 17:00:00,6.3,4.5,3.5,3.5,0.0,100,82,974.0,1.4,270,22.3,4.0,63,lyon
2026-01-23 18:00:00,5.6,3.6,3.5,3.5,0.0,100,80,974.4,1.9,292,22.7,0.0,63,lyon
2026-01-23 19:00:00,5.1,3.3,1.0,1.0,0.0,100,83,975.0,0.8,243,19.4,0.0,61,lyon
2026-01-23 20:00:00,4.8,2.8,1.0,1.0,0.0,100,88,975.6,2.6,164,14.4,0.0,61,lyon
2026-01-23 21:00:00,4.5,2.3,1.0,1.0,0.0,100,92,976.2,4.5,151,10.8,0.0,61,lyon
2026-01-23 22:00:00,4.3,1.9,0.1,0.1,0.0,100,92,976.6,5.0,150,10.4,0.0,3,lyon
2026-01-23 23:00:00,4.0,1.7,0.1,0.1,0.0,100,92,976.7,4.7,148,11.5,0.0,3,lyon
2026-01-24 00:00:00,3.7,1.4,0.1,0.1,0.0,100,91,976.8,3.9,146,11.5,0.0,3,lyon
2026-01-24 01:00:00,3.2,1.0,0.0,0.0,0.0,72,92,976.7,2.8,130,9.0,0.0,1,lyon
2026-01-24 02:00:00,2.7,0.5,0.0,0.0,0.0,45,93,976.4,1.8,79,5.4,0.0,1,lyon
2026-01-24 03:00:00,2.2,-0.0,0.0,0.0,0.0,17,94,976.3,2.0,45,2.5,0.0,1,lyon
2026-01-24 04:00:00,1.8,-0.4,0.0,0.0,0.0,24,95,976.3,1.6,27,1.1,0.0,45,lyon
2026-01-24 05:00:00,1.5,-0.6,0.0,0.0,0.0,30,96,976.4,0.5,315,0.7,0.0,45,lyon
2026-01-24 06:00:00,1.2,-0.9,0.0,0.0,0.0,37,97,976.5,1.1,270,0.7,0.0,45,lyon
2026-01-24 07:00:00,1.0,-1.3,0.0,0.0,0.0,58,98,976.7,1.5,284,1.4,0.0,45,lyon
2026-01-24 08:00:00,0.8,-1.5,0.0,0.0,0.0,79,100,976.9,1.8,323,2.5,28.0,45,lyon
2026-01-24 09:00:00,1.0,-1.3,0.0,0.0,0.0,100,99,976.9,2.1,329,3.6,101.0,45,lyon
2026-01-24 10:00:00,2.0,-0.2,0.0,0.0,0.0,100,95,976.8,1.8,323,4.7,167.0,3,lyon
2026-01-24 11:00:00,3.4,1.4,0.0,0.0,0.0,100,88,976.4,1.3,326,5.8,211.0,3,lyon
2026-01-24 12:00:00,4.5,2.5,0.0,0.0,0.0,100,83,976.0,1.1,342,7.9,225.0,3,lyon
2026-01-24 13:00:00,5.1,2.9,0.0,0.0,0.0,100,81,975.4,2.9,7,11.5,200.0,3,lyon
2026-01-24 14:00:00,5.3,2.7,0.0,0.0,0.0,100,80,974.7,5.5,11,16.2,151.0,3,lyon
2026-01-24 15:00:00,5.4,2.5,0.0,0.0,0.0,100,80,974.0,7.3,9,19.1,98.0,3,lyon
2026-01-24 16:00:00,5.3,2.4,0.0,0.0,0.0,100,81,973.5,7.6,352,19.8,48.0,3,lyon
2026-01-24 17:00:00,5.1,2.2,0.0,0.0,0.0,100,83,973.2,8.1,328,19.1,9.0,3,lyon
2026-01-24 18:00:00,4.9,2.0,0.0,0.0,0.0,100,84,973.0,8.4,313,17.3,0.0,3,lyon
2026-01-24 19:00:00,5.0,2.4,0.1,0.1,0.0,100,83,973.1,5.9,308,13.7,0.0,3,lyon
2026-01-24 20:00:00,5.1,3.1,0.1,0.1,0.0,100,81,973.5,1.9,292,9.4,0.0,3,lyon
2026-01-24 21:00:00,5.1,3.2,0.1,0.1,0.0,100,81,973.7,1.1,162,6.1,0.0,3,lyon
2026-01-24 22:00:00,4.8,2.8,0.0,0.0,0.0,100,83,973.7,1.1,180,5.8,0.0,3,lyon
2026-01-24 23:00:00,4.3,2.3,0.0,0.0,0.0,100,86,973.5,1.1,270,6.5,0.0,3,lyon
2026-01-25 00:00:00,3.9,1.8,0.0,0.0,0.0,100,89,973.5,2.1,301,6.8,0.0,3,lyon
2026-01-25 01:00:00,3.6,1.5,0.2,0.2,0.0,100,91,973.8,2.5,315,6.1,0.0,61,lyon
2026-01-25 02:00:00,3.5,1.3,0.2,0.2,0.0,100,92,974.3,2.9,330,5.0,0.0,61,lyon
2026-01-25 03:00:00,3.4,1.2,0.2,0.2,0.0,100,93,974.5,3.0,346,4.7,0.0,61,lyon
2026-01-25 04:00:00,3.1,1.0,0.73,0.58,0.0,100,94,974.6,2.4,93,5.2,0.0,61,lyon
2026-01-25 05:00:00,3.0,1.0,0.65,0.55,0.0,100,94,974.6,1.6,75,5.8,0.0,61,lyon
2026-01-25 06:00:00,2.8,0.6,0.57,0.52,0.0,100,94,974.6,2.4,115,5.7,0.0,61,lyon
2026-01-25 07:00:00,3.2,0.4,0.5,0.5,0.0,98,87,976.2,5.8,274,13.0,0.0,61,lyon
2026-01-25 08:00:00,3.3,0.7,0.5,0.5,0.0,99,88,976.3,4.7,261,10.1,13.0,61,lyon
2026-01-25 09:00:00,3.5,1.1,0.5,0.5,0.0,100,89,976.3,3.5,246,7.9,50.0,61,lyon
2026-01-25 10:00:00,3.9,1.8,0.1,0.1,0.0,100,87,976.1,2.3,219,6.8,87.0,61,lyon
2026-01-25 11:00:00,4.6,2.5,0.1,0.1,0.0,100,85,975.8,2.2,171,6.5,125.0,61,lyon
2026-01-25 12:00:00,5.0,2.9,0.1,0.1,0.0,100,83,975.6,2.8,140,6.8,149.0,61,lyon
2026-01-25 13:00:00,5.2,3.0,0.0,0.0,0.0,100,83,975.3,3.7,119,7.9,155.0,3,lyon
2026-01-25 14:00:00,5.3,2.9,0.0,0.0,0.0,100,84,975.0,4.6,108,9.4,143.0,3,lyon
2026-01-25 15:00:00,5.1,2.8,0.0,0.0,0.0,100,85,974.9,4.8,103,10.1,109.0,3,lyon
2026-01-25 16:00:00,4.8,2.5,0.0,0.0,0.0,86,86,974.9,3.8,107,8.6,59.0,2,lyon
2026-01-25 17:00:00,4.2,2.1,0.0,0.0,0.0,72,87,975.0,2.3,129,6.5,12.0,2,lyon
2026-01-25 18:00:00,3.7,1.7,0.0,0.0,0.0,58,89,975.2,1.4,180,5.0,0.0,2,lyon
2026-01-25 19:00:00,3.0,0.9,0.0,0.0,0.0,72,92,975.1,2.1,239,6.1,0.0,45,lyon
2026-01-25 20:00:00,2.3,-0.1,0.0,0.0,0.0,86,96,975.0,3.6,264,7.9,0.0,45,lyon
2026-01-25 21:00:00,1.8,-0.8,0.0,0.0,0.0,100,98,975.1,4.7,270,9.4,0.0,45,lyon
2026-01-25 22:00:00,1.5,-1.2,0.0,0.0,0.0,95,98,975.2,4.7,274,9.4,0.0,45,lyon
2026-01-25 23:00:00,1.3,-1.4,0.0,0.0,0.0,91,97,975.4,4.3,275,8.6,0.0,45,lyon
2026-01-26 00:00:00,1.0,-1.6,0.0,0.0,0.0,86,96,975.5,4.0,275,8.3,0.0,45,lyon
2026-01-26 01:00:00,0.6,-2.1,0.0,0.0,0.0,91,96,975.6,4.3,275,8.6,0.0,45,lyon
2026-01-26 02:00:00,0.2,-2.7,0.0,0.0,0.0,95,97,975.7,4.7,274,9.0,0.0,45,lyon
2026-01-26 03:00:00,-0.1,-3.0,0.0,0.0,0.0,100,97,975.7,5.0,270,9.4,0.0,45,lyon
2026-01-26 04:00:00,-0.1,-3.0,0.0,0.0,0.0,100,97,975.8,4.7,266,8.6,0.0,45,lyon
2026-01-26 05:00:00,0.0,-2.8,0.0,0.0,0.0,100,97,975.8,4.0,260,7.9,0.0,45,lyon
2026-01-26 06:00:00,0.3,-2.3,0.0,0.0,0.0,100,96,976.0,3.4,252,7.6,0.0,45,lyon
2026-01-26 07:00:00,0.8,-1.8,0.1,0.1,0.0,100,94,976.2,3.5,246,8.6,0.0,61,lyon
2026-01-26 08:00:00,1.5,-1.1,0.1,0.1,0.0,100,92,976.5,4.0,243,10.1,15.0,61,lyon
2026-01-26 09:00:00,2.3,-0.3,0.1,0.1,0.0,100,90,976.8,4.0,243,11.2,54.0,61,lyon
2026-01-26 10:00:00,3.1,0.6,0.1,0.1,0.0,100,87,977.0,3.7,259,10.4,97.0,3,lyon
2026-01-26 11:00:00,4.0,1.5,0.1,0.1,0.0,100,84,976.9,3.8,287,9.4,139.0,3,lyon
2026-01-26 12:00:00,4.7,2.3,0.1,0.1,0.0,100,81,976.9,3.8,311,8.3,170.0,3,lyon
2026-01-26 13:00:00,5.2,2.8,0.0,0.0,0.0,98,78,976.5,3.4,342,8.3,183.0,3,lyon
2026-01-26 14:00:00,5.4,3.0,0.0,0.0,0.0,95,75,976.2,3.4,18,8.3,173.0,3,lyon
2026-01-26 15:00:00,5.4,2.9,0.0,0.0,0.0,93,75,975.8,3.8,41,8.6,133.0,3,lyon
2026-01-26 16:00:00,4.7,2.3,0.0,0.0,0.0,95,79,975.6,3.5,66,9.0,68.0,3,lyon
2026-01-26 17:00:00,3.7,1.4,0.0,0.0,0.0,96,86,975.5,3.3,103,9.4,14.0,3,lyon
2026-01-26 18:00:00,2.9,0.5,0.0,0.0,0.0,98,91,975.4,3.6,135,9.4,0.0,3,lyon
2026-01-26 19:00:00,2.4,-0.0,0.0,0.0,0.0,98,93,975.0,3.4,162,8.6,0.0,3,lyon
2026-01-26 20:00:00,2.0,-0.5,0.0,0.0,0.0,99,94,974.7,3.3,193,7.9,0.0,3,lyon
2026-01-26 21:00:00,1.7,-0.9,0.0,0.0,0.0,99,94,974.3,3.6,217,7.2,0.0,3,lyon
2026-01-26 22:00:00,1.4,-1.1,0.0,0.0,0.0,97,95,973.9,3.6,225,6.8,0.0,45,lyon
2026-01-26 23:00:00,1.3,-1.2,0.0,0.0,0.0,95,95,973.4,3.1,225,6.5,0.0,45,lyon
2026-01-20 00:00:00,14.5,10.6,0.0,0.0,0.0,100,38,1015.6,13.0,90,33.8,0.0,3,marseille
2026-01-20 01:00:00,14.0,11.0,0.0,0.0,0.0,100,43,1015.4,7.7,62,38.9,0.0,3,marseille
2026-01-20 02:00:00,14.0,11.2,0.0,0.0,0.0,100,44,1015.5,7.2,354,6.1,0.0,3,marseille
2026-01-20 03:00:00,14.1,9.9,0.0,0.0,0.0,100,43,1015.3,15.6,67,28.1,0.0,3,marseille
2026-01-20 04:00:00,14.2,10.5,0.0,0.0,0.0,100,42,1015.0,12.4,73,15.5,0.0,3,marseille
2026-01-20 05:00:00,14.1,9.3,0.0,0.0,0.0,100,41,1014.4,19.4,79,35.3,0.0,3,marseille
2026-01-20 06:00:00,13.9,11.2,0.0,0.0,0.0,100,44,1015.2,6.2,69,37.4,0.0,3,marseille
2026-01-20 07:00:00,14.2,9.4,0.0,0.0,0.0,100,45,1014.2,21.3,78,25.2,0.0,3,marseille
2026-01-20 08:00:00,14.3,10.4,0.0,0.0,0.0,100,46,1014.6,15.9,87,38.2,20.8,3,marseille
2026-01-20 09:00:00,14.7,10.4,0.0,0.0,0.0,100,45,1014.5,18.0,88,38.5,146.0,3,marseille
2026-01-20 10:00:00,14.9,9.9,0.0,0.0,0.0,100,48,1014.6,24.2,94,47.2,287.8,3,marseille
2026-01-20 11:00:00,15.4,10.0,0.0,0.0,0.0,100,46,1014.5,27.5,101,54.7,391.2,3,marseille
2026-01-20 12:00:00,15.7,10.4,0.0,0.0,0.0,100,46,1013.9,27.0,100,55.8,433.4,3,marseille
2026-01-20 13:00:00,15.7,10.4,0.0,0.0,0.0,98,45,1013.5,26.3,99,54.7,429.8,3,marseille
2026-01-20 14:00:00,15.6,10.4,0.0,0.0,0.0,23,45,1013.4,25.5,103,50.0,372.5,1,marseille
2026-01-20 15:00:00,15.5,11.5,0.0,0.0,0.0,97,47,1013.3,18.0,102,41.8,268.5,3,marseille
2026-01-20 16:00:00,14.9,10.9,0.0,0.0,0.0,10,47,1013.3,17.1,105,35.9,129.4,0,marseille
2026-01-20 17:00:00,14.1,10.5,0.0,0.0,0.0,99,48,1013.8,13.8,105,33.8,12.9,3,marseille
2026-01-20 18:00:00,13.3,10.3,0.0,0.0,0.0,100,50,1013.9,9.4,113,26.2,0.0,3,marseille
2026-01-20 19:00:00,12.7,9.9,0.0,0.0,0.0,100,51,1014.2,7.7,127,17.3,0.0,3,marseille
2026-01-20 20:00:00,12.4,9.7,0.0,0.0,0.0,100,51,1014.0,6.9,99,14.0,0.0,3,marseille
2026-01-20 21:00:00,11.8,9.4,0.0,0.0,0.0,100,53,1013.7,4.7,99,12.6,0.0,3,marseille
2026-01-20 22:00:00,11.9,8.5,0.0,0.0,0.0,0,51,1013.3,10.9,107,19.4,0.0,0,marseille
2026-01-20 23:00:00,11.6,8.5,0.0,0.0,0.0,0,53,1013.4,9.4,88,21.6,0.0,0,marseille
2026-01-21 00:00:00,10.4,8.0,0.0,0.0,0.0,0,60,1013.5,5.4,42,17.3,0.0,0,marseille
2026-01-21 01:00:00,9.5,7.3,0.0,0.0,0.0,93,64,1013.3,4.2,59,6.5,0.0,3,marseille
2026-01-21 02:00:00,9.3,6.8,0.0,0.0,0.0,4,63,1013.3,5.8,86,6.8,0.0,0,marseille
2026-01-21 03:00:00,9.0,6.3,0.0,0.0,0.0,90,64,1012.7,6.9,96,7.9,0.0,3,marseille
2026-01-21 04:00:00,8.9,5.9,0.0,0.0,0.0,92,63,1011.9,8.7,85,13.3,0.0,3,marseille
2026-01-21 05:00:00,8.5,5.5,0.0,0.0,0.0,0,64,1011.3,8.7,83,13.3,0.0,0,marseille
2026-01-21 06:00:00,9.1,6.0,0.0,0.0,0.0,0,62,1011.0,9.0,88,14.0,0.0,0,marseille
2026-01-21 07:00:00,9.3,6.3,0.0,0.0,0.0,15,61,1010.8,8.5,78,14.0,0.0,0,marseille
2026-01-21 08:00:00,9.9,6.8,0.0,0.0,0.0,11,57,1010.5,8.7,83,16.6,36.3,0,marseille
2026-01-21 09:00:00,10.8,7.8,0.0,0.0,0.0,53,53,1010.2,8.2,75,17.3,172.8,2,marseille
2026-01-21 10:00:00,12.5,9.8,0.0,0.0,0.0,52,48,1010.0,6.0,115,16.9,307.9,2,marseille
2026-01-21 11:00:00,13.2,9.8,0.0,0.0,0.0,5,48,1009.1,11.7,137,26.3,403.5,0,marseille
2026-01-21 12:00:00,13.5,9.8,0.0,0.0,0.0,0,49,1007.8,14.3,152,30.2,450.6,0,marseille
2026-01-21 13:00:00,13.4,9.6,0.0,0.0,0.0,4,50,1006.6,14.7,149,31.3,441.4,0,marseille
2026-01-21 14:00:00,13.2,9.3,0.0,0.0,0.0,4,51,1005.7,16.3,145,33.1,378.9,0,marseille
2026-01-21 15:00:00,12.9,9.1,0.0,0.0,0.0,89,53,1004.9,15.5,144,33.5,269.3,3,marseille
2026-01-21 16:00:00,12.5,8.8,0.0,0.0,0.0,100,54,1004.2,14.9,143,31.7,122.7,3,marseille
2026-01-21 17:00:00,12.1,8.3,0.0,0.0,0.0,100,55,1003.6,15.0,134,30.6,11.6,3,marseille
2026-01-21 18:00:00,11.7,7.9,0.0,0.0,0.0,100,57,1003.1,15.7,127,31.7,0.0,3,marseille
2026-01-21 19:00:00,11.5,7.9,0.0,0.0,0.0,100,59,1002.9,14.5,125,32.8,0.0,3,marseille
2026-01-21 20:00:00,11.5,7.9,0.0,0.0,0.0,100,62,1002.5,15.6,124,33.5,0.0,3,marseille
2026-01-21 21:00:00,11.2,7.5,0.0,0.0,0.0,100,63,1002.1,15.8,114,33.1,0.0,3,marseille
2026-01-21 22:00:00,11.2,7.1,0.0,0.0,0.0,100,60,1001.5,18.2,120,37.1,0.0,3,marseille
2026-01-21 23:00:00,11.1,6.4,0.0,0.0,0.0,100,59,1000.5,22.1,120,45.7,0.0,3,marseille
2026-01-22 00:00:00,11.2,6.5,0.0,0.0,0.0,100,59,999.6,22.2,122,46.4,0.0,3,marseille
2026-01-22 01:00:00,11.1,6.3,0.0,0.0,0.0,100,58,999.0,22.1,118,49.0,0.0,3,marseille
2026-01-22 02:00:00,10.7,6.1,0.2,0.2,0.0,100,60,998.3,20.8,113,46.4,0.0,51,marseille
2026-01-22 03:00:00,10.5,5.4,0.1,0.1,0.0,100,60,997.1,24.2,115,51.8,0.0,51,marseille
2026-01-22 04:00:00,10.4,5.3,0.1,0.1,0.0,100,59,996.6,23.5,111,52.2,0.0,51,marseille
2026-01-22 05:00:00,10.0,4.5,0.0,0.0,0.0,100,61,995.6,26.2,99,56.2,0.0,3,marseille
2026-01-22 06:00:00,10.4,6.0,0.0,0.0,0.0,100,62,995.5,19.6,104,58.3,0.0,3,marseille
2026-01-22 07:00:00,10.4,5.9,0.0,0.0,0.0,100,63,995.7,20.9,103,46.5,0.0,3,marseille
2026-01-22 08:00:00,10.0,4.6,0.05,0.05,0.0,99,65,995.6,26.8,94,51.8,10.8,51,marseille
2026-01-22 09:00:00,10.0,4.3,0.03,0.03,0.0,96,65,995.6,29.5,96,55.1,55.2,51,marseille
2026-01-22 10:00:00,10.2,4.3,0.0,0.0,0.0,95,65,996.2,30.9,97,54.7,104.9,3,marseille
2026-01-22 11:00:00,10.7,5.2,0.1,0.1,0.0,95,66,995.9,28.7,97,53.3,166.7,51,marseille
2026-01-22 12:00:00,11.0,6.1,0.0,0.0,0.0,100,67,995.5,25.3,94,50.0,196.8,3,marseille
2026-01-22 13:00:00,10.9,6.6,0.1,0.1,0.0,100,71,995.2,23.0,91,45.0,191.4,51,marseille
2026-01-22 14:00:00,10.1,5.9,0.8,0.8,0.0,100,79,995.4,23.1,86,41.4,116.5,53,marseille
2026-01-22 15:00:00,9.3,5.9,0.9,0.9,0.0,100,84,995.8,17.7,77,38.9,53.2,53,marseille
2026-01-22 16:00:00,8.8,6.9,0.6,0.6,0.0,100,87,996.6,7.6,59,29.2,28.5,53,marseille
2026-01-22 17:00:00,8.6,6.7,0.4,0.4,0.0,100,88,997.3,7.2,6,14.0,3.1,51,marseille
2026-01-22 18:00:00,8.0,5.6,0.6,0.6,0.0,100,89,998.0,10.5,352,15.5,0.0,53,marseille
2026-01-22 19:00:00,7.6,4.9,0.4,0.4,0.0,100,90,998.4,11.9,355,18.4,0.0,51,marseille
2026-01-22 20:00:00,7.6,4.8,0.5,0.5,0.0,100,90,998.5,12.3,21,18.4,0.0,53,marseille
2026-01-22 21:00:00,7.5,4.6,0.4,0.4,0.0,100,91,998.3,13.5,46,20.5,0.0,51,marseille
2026-01-22 22:00:00,7.7,4.9,0.3,0.3,0.0,100,90,998.0,12.8,68,20.2,0.0,51,marseille
2026-01-22 23:00:00,7.8,5.4,0.1,0.1,0.0,95,90,998.1,10.4,70,18.4,0.0,51,marseille
2026-01-23 00:00:00,7.8,5.6,0.0,0.0,0.0,73,91,997.7,9.3,74,14.8,0.0,2,marseille
2026-01-23 01:00:00,7.6,6.0,0.0,0.0,0.0,72,92,997.6,4.3,66,13.0,0.0,2,marseille
2026-01-23 02:00:00,7.4,5.5,0.0,0.0,0.0,99,93,997.7,6.7,74,7.2,0.0,3,marseille
2026-01-23 03:00:00,7.6,5.3,0.0,0.0,0.0,65,91,996.9,9.4,67,10.8,0.0,2,marseille
2026-01-23 04:00:00,7.1,4.9,0.0,0.0,0.0,48,93,996.3,8.6,68,11.5,0.0,1,marseille
2026-01-23 05:00:00,6.6,4.1,0.0,0.0,0.0,78,93,996.2,9.8,82,11.5,0.0,2,marseille
2026-01-23 06:00:00,7.2,4.7,0.0,0.0,0.0,57,91,996.2,10.5,86,13.0,0.0,2,marseille
2026-01-23 07:00:00,6.7,3.5,0.0,0.0,0.0,78,91,996.3,14.1,77,16.2,0.0,2,marseille
2026-01-23 08:00:00,7.7,4.5,0.0,0.0,0.0,68,88,996.5,15.5,90,22.0,24.7,2,marseille
2026-01-23 09:00:00,9.1,6.4,0.0,0.0,0.0,55,87,996.6,13.7,93,22.0,138.1,2,marseille
2026-01-23 10:00:00,11.0,8.0,0.0,0.0,0.0,86,84,996.7,17.9,118,31.0,277.0,3,marseille
2026-01-23 11:00:00,11.2,7.9,0.2,0.2,0.0,87,85,996.1,20.5,129,36.0,216.8,51,marseille
2026-01-23 12:00:00,10.8,7.1,0.6,0.6,0.0,97,88,995.5,23.4,127,40.7,128.9,53,marseille
2026-01-23 13:00:00,10.7,6.6,0.6,0.6,0.0,99,88,994.5,25.7,121,44.6,123.5,53,marseille
2026-01-23 14:00:00,10.5,6.5,0.6,0.6,0.0,100,89,994.1,25.2,124,46.1,81.8,53,marseille
2026-01-23 15:00:00,10.4,6.5,0.6,0.6,0.0,61,89,993.8,24.2,120,44.6,54.0,53,marseille
2026-01-23 16:00:00,10.4,7.1,0.5,0.5,0.0,75,91,994.1,21.4,139,42.8,77.2,53,marseille
2026-01-23 17:00:00,10.1,7.5,0.8,0.8,0.0,73,93,994.0,16.2,122,33.8,5.4,53,marseille
2026-01-23 18:00:00,9.6,7.6,0.2,0.2,0.0,55,92,995.2,10.6,252,24.5,0.0,51,marseille
2026-01-23 19:00:00,8.4,6.9,0.0,0.0,0.0,2,94,995.9,5.4,278,16.9,0.0,0,marseille
2026-01-23 20:00:00,7.3,6.0,0.0,0.0,0.0,5,96,996.8,3.2,270,7.9,0.0,0,marseille
2026-01-23 21:00:00,6.4,4.4,0.0,0.0,0.0,19,97,997.3,6.9,81,1.4,0.0,0,marseille
2026-01-23 22:00:00,5.6,3.1,0.0,0.0,0.0,37,96,997.8,9.4,92,9.7,0.0,1,marseille
2026-01-23 23:00:00,5.6,2.9,0.0,0.0,0.0,73,95,998.6,10.1,90,10.8,0.0,2,marseille
2026-01-24 00:00:00,5.8,2.9,0.0,0.0,0.0,39,94,998.7,11.5,86,13.3,0.0,1,marseille
2026-01-24 01:00:00,5.3,1.8,0.0,0.0,0.0,50,92,998.6,14.2,83,16.2,0.0,2,marseille
2026-01-24 02:00:00,6.1,2.4,0.0,0.0,0.0,59,93,998.4,17.3,89,24.5,0.0,2,marseille
2026-01-24 03:00:00,6.6,2.4,0.0,0.0,0.0,100,91,997.3,20.7,83,29.5,0.0,3,marseille
2026-01-24 04:00:00,7.6,3.3,0.0,0.0,0.0,100,85,996.7,21.7,97,33.1,0.0,3,marseille
2026-01-24 05:00:00,8.6,4.2,0.0,0.0,0.0,100,84,995.7,23.2,103,37.1,0.0,3,marseille
2026-01-24 06:00:00,8.8,4.6,0.8,0.8,0.0,100,85,995.3,22.2,107,38.5,0.0,53,marseille
2026-01-24 07:00:00,9.0,4.5,2.8,2.8,0.0,100,89,995.0,26.0,124,46.4,0.0,63,marseille
2026-01-24 08:00:00,9.0,3.9,2.9,2.9,0.0,100,92,994.9,30.8,123,58.7,2.3,63,marseille
2026-01-24 09:00:00,9.1,4.8,1.9,1.9,0.0,100,88,995.0,25.0,152,57.6,26.2,61,marseille
2026-01-24 10:00:00,9.5,5.8,0.55,0.52,0.0,100,88,994.7,21.0,131,40.5,71.0,53,marseille
2026-01-24 11:00:00,9.6,5.1,0.95,0.9,0.0,96,84,994.7,25.3,153,42.1,114.9,55,marseille
2026-01-24 12:00:00,9.7,5.1,0.77,0.7,0.0,100,85,993.9,26.6,139,42.7,71.2,55,marseille
2026-01-24 13:00:00,10.2,6.0,2.3,1.7,0.0,100,85,992.4,25.1,111,44.3,47.0,95,marseille
2026-01-24 14:00:00,10.1,6.4,2.3,1.7,0.0,100,85,991.5,21.5,113,45.0,41.0,95,marseille
2026-01-24 15:00:00,9.9,6.6,2.3,1.7,0.0,100,86,990.9,18.5,114,43.6,31.0,95,marseille
2026-01-24 16:00:00,9.6,6.5,1.1,0.0,0.0,100,87,990.8,16.8,113,37.4,17.0,80,marseille
2026-01-24 17:00:00,9.1,6.1,1.1,0.0,0.0,100,87,990.9,15.6,109,29.2,4.0,80,marseille
2026-01-24 18:00:00,8.7,5.9,1.1,0.0,0.0,100,88,991.2,14.1,109,22.7,0.0,80,marseille
2026-01-24 19:00:00,8.6,5.9,0.2,0.0,0.0,100,89,991.4,13.0,118,19.8,0.0,61,marseille
2026-01-24 20:00:00,8.5,5.9,0.2,0.0,0.0,100,90,991.8,12.5,131,19.1,0.0,61,marseille
2026-01-24 21:00:00,8.3,5.8,0.2,0.0,0.0,100,91,992.2,11.3,149,19.8,0.0,61,marseille
2026-01-24 22:00:00,7.6,5.2,0.2,0.1,0.0,100,92,992.8,10.1,184,24.1,0.0,3,marseille
